game_name,sentiment,phrase,score
Linelight,neutral,offering anything groundbreaking,0.019867047592472757
Linelight,neutral,joyous distraction,0.019867047592472757
Linelight,neutral,great mobile game,0.06014807668710475
Linelight,neutral,standalone console game,0.06014807668710475
Linelight,neutral,Puzzle action games,0.0870522743341936
Linelight,neutral,tranquil,0.11047274894569827
Linelight,neutral,simplistic,0.11047274894569827
Linelight,neutral,circumstance,0.11047274894569827
Linelight,neutral,extended sessions,0.12182165283176943
Linelight,neutral,mobile game,0.1359538825144717
Linelight,neutral,console game,0.1359538825144717
Linelight,neutral,offering,0.13957090232124092
Linelight,neutral,groundbreaking,0.13957090232124092
Little Goody Two Shoes,positive,Goody Two Shoes,0.0005181708234954706
Little Goody Two Shoes,positive,Goody,0.004098657954285866
Little Goody Two Shoes,positive,Shoes,0.004832977289446613
Little Goody Two Shoes,positive,game,0.03130342234071458
Little Goody Two Shoes,positive,Elise,0.04075459025434705
Little Goody Two Shoes,positive,managed to weave,0.0654285767641374
Little Goody Two Shoes,positive,red shoes,0.06711141502847338
Little Goody Two Shoes,positive,horror,0.0703677332414482
Little Goody Two Shoes,positive,Shoes sets,0.08358082849842881
Little Goody Two Shoes,positive,playing Little Goody,0.08435843994149185
Little Goody Two Shoes,positive,Shoes special,0.08522722880124757
Little Goody Two Shoes,positive,Shoes exists,0.09010683389441648
Little Goody Two Shoes,positive,charming,0.09770523948607347
Little Goody Two Shoes,positive,unique,0.10302305955340521
Little Goody Two Shoes,positive,narrative,0.1050664514652804
Little Goody Two Shoes,neutral,Goody Two Shoes,0.018081436763263903
Little Goody Two Shoes,neutral,pleasant surprise,0.019480502564415164
Little Goody Two Shoes,neutral,game,0.04819830939431157
Little Goody Two Shoes,neutral,Wario Ware-style micro-games,0.061526282411914886
Little Goody Two Shoes,neutral,well-known fairy tale,0.06769336154488861
Little Goody Two Shoes,neutral,Goody,0.09036606217609404
Little Goody Two Shoes,neutral,Shoes,0.09655384127325595
Little Goody Two Shoes,neutral,Wario Ware-style,0.11075900636597213
Little Goody Two Shoes,neutral,game weaves,0.12020963077626708
Little Goody Two Shoes,neutral,surprise,0.13158921468699483
Little Goody Two Shoes,neutral,game mechanics,0.14351621800034328
Little Goody Two Shoes,neutral,pleasant,0.14521147515336444
Little Goody Two Shoes,neutral,Drawing inspiration,0.14672071782618482
Little Goody Two Shoes,neutral,fairy tale,0.14672071782618482
Little Goody Two Shoes,neutral,storytelling genres,0.14672071782618482
Little Nightmares II,positive,Nightmares,0.000268896084839259
Little Nightmares II,positive,Tarsier Studios,0.0011605435001696785
Little Nightmares II,positive,game,0.001961068544331877
Little Nightmares II,positive,Tarsier,0.005393586916684619
Little Nightmares II,positive,Studios,0.006694816714594489
Little Nightmares II,positive,nightmare,0.006812034149261227
Little Nightmares II,positive,Nightmares game,0.007184888756376807
Little Nightmares II,positive,horror,0.007699250997069092
Little Nightmares II,positive,Tarsier Studio horror,0.008744124750077756
Little Nightmares II,positive,world,0.008843136567324585
Little Nightmares II,positive,world Tarsier Studios,0.009606575963342898
Little Nightmares II,positive,games,0.009696394469196503
Little Nightmares II,positive,playing Little Nightmares,0.012739207762375339
Little Nightmares II,positive,puzzles,0.01315980348294382
Little Nightmares II,positive,sequel,0.014328464591396087
Little Nightmares II,neutral,Nightmares,0.00427707722701181
Little Nightmares II,neutral,game,0.016594917855097917
Little Nightmares II,neutral,experience,0.026612522093218724
Little Nightmares II,neutral,story,0.03723029862939467
Little Nightmares II,neutral,world,0.06300934589515662
Little Nightmares II,neutral,gameplay,0.06597069046526012
Little Nightmares II,neutral,n’t,0.07289679891853701
Little Nightmares II,neutral,addiction Little Nightmares,0.08588592654645794
Little Nightmares II,neutral,puzzles,0.08871288750788489
Little Nightmares II,neutral,Nightmares deserves,0.09179446641953103
Little Nightmares II,neutral,charming nightmare,0.09262075878769495
Little Nightmares II,neutral,Mono,0.09306361754724789
Little Nightmares II,neutral,nightmare,0.10264985344828344
Little Nightmares II,neutral,short,0.10379943886463398
Little Nightmares II,neutral,original,0.1243599324310164
Little Nightmares II,negative,Tarsier Studios' original,0.0013728207979151878
Little Nightmares II,negative,formula falls flat,0.003609004178172948
Little Nightmares II,negative,Tarsier Studios',0.004600913551667329
Little Nightmares II,negative,Studios' original game,0.007086246093500121
Little Nightmares II,negative,game shambling monstrosities,0.0075710564937392436
Little Nightmares II,negative,essence of Tarsier,0.010910630858867267
Little Nightmares II,negative,Studios' original,0.019842842747173073
Little Nightmares II,negative,falls flat,0.021706928101344704
Little Nightmares II,negative,shambling monstrosities,0.021706928101344704
Little Nightmares II,negative,manages to recapture,0.02609832726719202
Little Nightmares II,negative,recapture the unsettling,0.02609832726719202
Little Nightmares II,negative,unsettling essence,0.02609832726719202
Little Nightmares II,negative,attempt to expand,0.02609832726719202
Little Nightmares II,negative,expand the formula,0.02609832726719202
Little Nightmares II,negative,formula falls,0.02609832726719202
Little Noah: Scion of Paradise,positive,Cygames' roguelite action,0.0047970002203853775
Little Noah: Scion of Paradise,positive,roguelite action romp,0.005591791058336669
Little Noah: Scion of Paradise,positive,action romp offers,0.005591791058336669
Little Noah: Scion of Paradise,positive,Cygames' roguelite,0.02644826386978826
Little Noah: Scion of Paradise,positive,Scion of Paradise,0.02918106413761548
Little Noah: Scion of Paradise,positive,roguelite action,0.030735324575179666
Little Noah: Scion of Paradise,positive,action romp,0.030735324575179666
Little Noah: Scion of Paradise,positive,romp offers,0.030735324575179666
Little Noah: Scion of Paradise,positive,offers a compelling,0.030735324575179666
Little Noah: Scion of Paradise,positive,perfect for beginners,0.030735324575179666
Little Noah: Scion of Paradise,positive,beginners to grit,0.030735324575179666
Little Noah: Scion of Paradise,positive,grit their teeth,0.030735324575179666
Little Noah: Scion of Paradise,positive,Noah,0.03401101160871585
Little Noah: Scion of Paradise,positive,Scion,0.10683196215812887
Little Noah: Scion of Paradise,positive,Paradise time,0.12165921086333367
Little Noah: Scion of Paradise,neutral,Noah,0.023666495953931648
Little Noah: Scion of Paradise,neutral,Scion of Paradise,0.06016580980098943
Little Noah: Scion of Paradise,neutral,easily recommend,0.08435584213864009
Little Noah: Scion of Paradise,neutral,game,0.10198016724846984
Little Noah: Scion of Paradise,neutral,roguelite,0.10273584680865477
Little Noah: Scion of Paradise,neutral,Noah poses,0.11935510745790325
Little Noah: Scion of Paradise,neutral,progression systems make,0.128219619361736
Little Noah: Scion of Paradise,neutral,run,0.14610001120002958
Little Noah: Scion of Paradise,neutral,roguelites,0.15410377021298216
Little Noah: Scion of Paradise,neutral,Scion,0.1607504004661845
Little Noah: Scion of Paradise,neutral,fun,0.16095224704895392
Little Noah: Scion of Paradise,neutral,Paradise,0.1670402432829552
Little Noah: Scion of Paradise,neutral,easily,0.17359985856813748
Little Noah: Scion of Paradise,neutral,caveat,0.17359985856813748
Little Noah: Scion of Paradise,neutral,special,0.17359985856813748
Little Rocket Lab,positive,Rocket Lab,0.002402038293447927
Little Rocket Lab,positive,Rocket Lab combines,0.013815192095001134
Little Rocket Lab,positive,Rocket,0.01622607688588488
Little Rocket Lab,positive,Lab,0.018155576630371973
Little Rocket Lab,positive,cast of likable,0.04301090706259211
Little Rocket Lab,positive,likable characters,0.04301090706259211
Little Rocket Lab,positive,automation,0.07758426344690181
Little Rocket Lab,positive,Lab combines engaging,0.0781907949312858
Little Rocket Lab,positive,Lab combines,0.09763580977222702
Little Rocket Lab,positive,methodical Factory Sim,0.10615807442314143
Little Rocket Lab,positive,Factory Sim elements,0.11295873686211089
Little Rocket Lab,positive,Factory Sim,0.12743436668633237
Little Rocket Lab,positive,game,0.13266020389742247
Little Rocket Lab,positive,cozy,0.14520342290545488
Little Rocket Lab,positive,charming,0.16365581026713086
Little Rocket Lab,neutral,Rocket Lab brings,0.0008851375242839555
Little Rocket Lab,neutral,Lab brings life,0.0017489117901384448
Little Rocket Lab,neutral,cosy automation game,0.0023160866321010193
Little Rocket Lab,neutral,sweet cosy automation,0.003469853724036919
Little Rocket Lab,neutral,brings life back,0.003469853724036919
Little Rocket Lab,neutral,Rocket Lab,0.005842023901156067
Little Rocket Lab,neutral,Lab brings,0.01143354430345338
Little Rocket Lab,neutral,automation game,0.015099935621315529
Little Rocket Lab,neutral,town with style,0.015099935621315529
Little Rocket Lab,neutral,sweet cosy,0.02249651976012989
Little Rocket Lab,neutral,cosy automation,0.02249651976012989
Little Rocket Lab,neutral,brings life,0.02249651976012989
Little Rocket Lab,neutral,life back,0.02249651976012989
Little Rocket Lab,neutral,small little town,0.02249651976012989
Little Rocket Lab,neutral,Rocket,0.07621084492189614
Littlewood,positive,Littlewood,0.014021904428245503
Littlewood,positive,game,0.02620114471388828
Littlewood,positive,checklist of chores,0.03731147060098462
Littlewood,positive,Life,0.042158528098192614
Littlewood,positive,play,0.06286332444210771
Littlewood,positive,time,0.07244187840153082
Littlewood,positive,genre,0.07711095202361791
Littlewood,positive,day,0.0816129462846437
Littlewood,positive,games,0.08515372032013692
Littlewood,positive,hero,0.09746056372547732
Littlewood,positive,n’t,0.09837353040846644
Littlewood,positive,endlessly charming checklist,0.10622263200565589
Littlewood,positive,hours,0.11416788342949644
Littlewood,positive,’re,0.12663833106564756
Littlewood,positive,world,0.12886474694972175
Littlewood,neutral,mining precious stones,0.004581141822467935
Littlewood,neutral,meditative loop,0.02412385631605865
Littlewood,neutral,stones from ores,0.02412385631605865
Littlewood,neutral,peaceful town building,0.026059727538969145
Littlewood,neutral,harvesting fruits,0.026983975068337412
Littlewood,neutral,fruits to mining,0.026983975068337412
Littlewood,neutral,mining precious,0.026983975068337412
Littlewood,neutral,precious stones,0.026983975068337412
Littlewood,neutral,Littlewood,0.042072874201840076
Littlewood,neutral,farming sim,0.05790517417407079
Littlewood,neutral,town sim genre,0.060063081767284636
Littlewood,neutral,peaceful town,0.062001467626302216
Littlewood,neutral,Stardew Valley,0.0670327590005867
Littlewood,neutral,town building,0.07351337487372357
Littlewood,neutral,town,0.09004212410578681
Live A Live,positive,Live A Live,9.133721778572942e-05
Live A Live,positive,Live,0.00018146737799876772
Live A Live,positive,JRPG,0.0033878152491495553
Live A Live,positive,game,0.004016169228041898
Live A Live,positive,Live feels,0.006063180890132557
Live A Live,positive,RPG,0.006970774749778077
Live A Live,positive,Square Enix,0.007200725863285965
Live A Live,positive,Nintendo Switch,0.0076353233566476995
Live A Live,positive,experience Live,0.008432270626310388
Live A Live,positive,JRPG fans,0.008942716311282801
Live A Live,positive,remake,0.010098082718856656
Live A Live,positive,JRPG fan,0.010731259573539364
Live A Live,positive,experience,0.010745794882979252
Live A Live,positive,JRPGs,0.012011344974257513
Live A Live,positive,RPGs,0.012082676232948666
Live A Live,neutral,Live,0.0023572136805637043
Live A Live,neutral,Live A Live,0.002397433191629213
Live A Live,neutral,Live feels biblical,0.01988759720419986
Live A Live,neutral,Live feels,0.028910653661796026
Live A Live,neutral,game,0.030121646094889168
Live A Live,neutral,JRPG,0.060744171399077965
Live A Live,neutral,Live admirably,0.061293985794906046
Live A Live,neutral,Live presents,0.07116287943696993
Live A Live,neutral,stories,0.07287980126433931
Live A Live,neutral,Live aims,0.08890189405379989
Live A Live,neutral,unique,0.08966523061730618
Live A Live,neutral,RPG,0.09034359912549836
Live A Live,neutral,games,0.09036493828466752
Live A Live,neutral,Square Enix,0.09991162932026076
Live A Live,neutral,JRPGs,0.10124028566512992
Live A Live,negative,RPG groove,0.010309039981220859
Live A Live,negative,long to settle,0.033892441937102495
Live A Live,negative,missed opportunity,0.033892441937102495
Live A Live,negative,Live,0.08428210506425245
Live A Live,negative,RPG,0.09225444226215379
Live A Live,negative,Live A Live,0.10973714001555308
Live A Live,negative,groove,0.11060549338282699
Live A Live,negative,making,0.11060549338282699
Live A Live,negative,fronts,0.11060549338282699
Live A Live,negative,long,0.18105634546484617
Live A Live,negative,settle,0.18105634546484617
Live A Live,negative,missed,0.18105634546484617
Live A Live,negative,opportunity,0.18105634546484617
Llamasoft: The Jeff Minter Story,positive,Jeff Minter Story,0.0001608054463692268
Llamasoft: The Jeff Minter Story,positive,Jeff Minter,0.0007107909486267521
Llamasoft: The Jeff Minter Story,positive,Minter Story,0.001303003592059285
Llamasoft: The Jeff Minter Story,positive,Digital Eclipse,0.0034362705390653145
Llamasoft: The Jeff Minter Story,positive,Minter,0.004180045815697826
Llamasoft: The Jeff Minter Story,positive,Jeff,0.00479029679906625
Llamasoft: The Jeff Minter Story,positive,Giraffe and Polybius,0.005242245495315401
Llamasoft: The Jeff Minter Story,positive,Gold Master Series,0.0059076645965744036
Llamasoft: The Jeff Minter Story,positive,Story,0.009099528122906075
Llamasoft: The Jeff Minter Story,positive,games,0.013168525294800278
Llamasoft: The Jeff Minter Story,positive,rediscovering Jeff Minter,0.01437944527007788
Llamasoft: The Jeff Minter Story,positive,Jeff Minter legacy,0.014778509483541072
Llamasoft: The Jeff Minter Story,positive,Eclipse,0.016217599200518257
Llamasoft: The Jeff Minter Story,positive,video game,0.01662393318848098
Llamasoft: The Jeff Minter Story,positive,Minter Story puts,0.01724694482089144
Llamasoft: The Jeff Minter Story,neutral,Jeff Minter Story,0.0009286123389027396
Llamasoft: The Jeff Minter Story,neutral,Jeff Minter,0.002452142607611207
Llamasoft: The Jeff Minter Story,neutral,loves Jeff Minter,0.0037164162753823894
Llamasoft: The Jeff Minter Story,neutral,Making of Karateka,0.004852088150154879
Llamasoft: The Jeff Minter Story,neutral,Minter Story,0.005755882864108097
Llamasoft: The Jeff Minter Story,neutral,Minter Story feels,0.011766995177762437
Llamasoft: The Jeff Minter Story,neutral,Jeff,0.015418046523253319
Llamasoft: The Jeff Minter Story,neutral,Minter,0.015523703042850395
Llamasoft: The Jeff Minter Story,neutral,Jeff Minter vast,0.021892498718761057
Llamasoft: The Jeff Minter Story,neutral,Jeff Minter important,0.022193583637537682
Llamasoft: The Jeff Minter Story,neutral,loves Jeff,0.022971144527008273
Llamasoft: The Jeff Minter Story,neutral,Karateka feels,0.02608603769134588
Llamasoft: The Jeff Minter Story,neutral,Story,0.030033995351345415
Llamasoft: The Jeff Minter Story,neutral,Llamasoft,0.049167586281055435
Llamasoft: The Jeff Minter Story,neutral,loves video games,0.05981778424018632
